date,B_fighter,R_fighter,Winner,B_current_lose_streak,B_current_win_streak,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,B_age,R_draw,B_draw,B_Stance_Open_Stance,B_Stance_Orthodox,R_current_lose_streak,R_current_win_streak,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_Stance_Southpaw,B_Stance_Switch,B_Stance_Switch ,R_Stance_Open_Stance
2012-02-15,John Albert,Ivan Menjivar,0,0,1,1,0,1,0,0,0,0,1,0,0,1,172.72,172.72,135,25,0,0,0,1,0,2,2,1,7,0,0,0,1,1,0,0,2,167.64,162.56,145,29,0,0,0,0
2018-12-15,Mike Rodriguez,Adam Milstead,1,1,0,0,1,3,0,0,0,0,0,0,0,0,193.04,208.28,205,30,0,0,0,0,2,0,1,2,7,0,0,0,0,1,0,0,1,190.5,193.04,205,31,1,0,0,0
2021-07-31,Orion Cosce,Phil Rowe,0,0,1,1,0,3,0,0,0,0,1,0,0,1,180.34,180.34,170,27,0,0,0,0,1,0,1,1,6,0,0,0,0,1,0,0,1,190.5,203.2,170,31,0,1,0,0
2017-02-19,Thiago Santos,Jack Marshman,1,2,0,4,4,13,0,0,0,1,4,0,0,5,187.96,193.04,205,33,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,1,182.88,185.42,185,27,0,0,0,0
2014-04-19,Ray Borg,Dustin Ortiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,160.02,135,20,0,0,0,1,1,0,1,1,6,0,0,0,0,1,0,0,1,165.1,165.1,125,25,0,0,0,0
2016-08-06,Jason Novelli,David Teymur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,155,37,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,1,175.26,185.42,155,27,0,0,0,0
2019-08-10,Liz Carmouche,Valentina Shevchenko,0,0,2,2,6,36,0,0,1,4,2,0,0,7,167.64,167.64,125,35,0,0,0,1,0,3,3,2,27,3,0,1,2,1,1,1,6,165.1,167.64,125,31,0,0,0,0
2010-03-31,Ronys Torres,Jacob Volkmann,0,1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,180.3,155,34,0,0,0,1,2,0,0,2,4,0,0,0,0,0,0,0,0,175.26,180.34,155,29,0,0,0,0
2013-02-02,Isaac Vallie-Flagg,Yves Edwards,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,172.72,155,34,0,0,0,1,0,1,6,6,35,0,0,1,2,5,2,0,10,175.26,185.42,155,36,0,0,0,0
2020-10-31,Victor Rodriguez,Adrian Yanez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,165.1,135,28,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,170.18,177.8,135,26,0,1,0,0
2018-07-07,Daniel Cormier,Stipe Miocic,1,0,1,4,2,33,6,0,1,3,2,3,0,9,180.34,182.88,235,39,0,0,0,1,0,6,6,2,34,4,0,0,4,8,0,0,12,193.04,203.2,240,35,0,0,0,0
2015-06-13,Patrick Williams,Alejandro Perez,1,1,0,0,1,2,0,0,0,0,0,0,0,0,172.72,185.42,135,33,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,1,167.64,170.18,135,25,0,0,0,0
2014-06-14,Brendan Schaub,Andrei Arlovski,0,0,2,4,3,15,1,0,0,2,3,1,0,6,193.04,198.12,245,31,0,0,0,1,0,3,6,4,26,5,0,0,1,7,2,0,10,190.5,195.58,240,35,0,0,0,0
2020-08-08,Alex Munoz,Nasrat Haqparast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,175.26,155,30,0,0,0,0,1,0,3,2,12,0,0,0,2,1,0,0,3,177.8,182.88,155,24,0,1,0,0
2021-10-02,Johnny Eduardo,Alejandro Perez,0,2,0,2,4,14,0,0,0,1,2,0,0,3,170.18,180.34,135,43,1,0,0,1,2,0,4,3,25,0,0,1,3,3,0,0,7,167.64,165.1,145,32,0,0,0,0
2018-05-12,Junior Albini,Aleksei Oleinik,0,1,0,1,1,4,0,0,0,0,1,0,0,1,190.5,187.96,264,27,0,0,0,1,1,0,2,2,10,0,0,0,0,1,3,0,4,187.96,203.2,240,40,0,0,0,0
2016-12-10,Kelvin Gastelum,Tim Kennedy,1,0,1,5,2,24,1,0,2,2,1,2,0,7,175.26,180.34,185,25,0,0,0,0,1,0,3,1,12,0,0,0,2,1,0,0,3,180.34,187.96,185,37,1,0,0,0
2015-11-07,Corey Anderson,Fabio Maldonado,1,0,1,2,1,10,1,0,0,2,1,0,0,3,190.5,200.66,205,26,0,0,0,1,1,0,3,5,26,0,0,1,2,2,0,0,5,185.42,190.5,205,35,0,0,0,0
2015-07-12,Stephen Thompson,Jake Ellenberger,1,0,4,4,1,13,0,0,0,2,3,0,0,5,182.88,190.5,170,32,0,0,0,1,0,1,6,5,31,0,0,1,2,4,1,1,9,175.26,180.34,170,30,0,0,0,0
2016-02-21,Nathan Coy,Jonavin Webb,1,1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,175.26,170,37,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,180.34,170,26,1,0,0,0
2011-12-10,John Cholish,Mitch Clarke,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,155,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,155,26,0,0,0,0
2014-02-15,Joe Proctor,Cristiano Marcello,1,1,0,1,1,4,0,0,0,0,1,0,0,1,177.8,182.88,155,28,0,0,0,1,1,0,1,2,8,0,0,1,0,0,0,0,1,175.26,182.88,155,36,0,0,0,0
2015-11-14,Akbarh Arreola,Jake Matthews,0,1,0,1,2,7,0,0,0,0,0,1,0,1,177.8,180.34,155,32,0,0,0,0,1,0,2,1,6,0,0,0,0,0,2,0,2,180.34,185.42,170,21,1,0,0,0
2013-10-26,Mark Munoz,Lyoto Machida,0,0,1,4,3,24,0,0,1,3,4,0,0,8,182.88,182.88,185,35,0,0,0,1,1,0,8,4,38,4,0,1,5,4,1,0,11,185.42,187.96,185,35,0,0,0,0
2018-06-23,Ulka Sasaki,Jenel Lausa,1,1,0,1,4,13,0,0,0,0,0,3,0,3,177.8,180.34,125,28,0,0,0,0,2,0,1,2,9,0,0,0,1,0,0,0,1,165.1,172.72,125,29,1,0,0,0
2019-10-12,Michelle Waterson,Joanna Jedrzejczyk,0,0,3,4,2,23,0,0,1,2,0,4,0,7,160.02,157.48,115,33,0,0,0,1,1,0,8,3,45,9,0,1,6,2,0,0,9,167.64,165.1,125,32,0,0,0,0
2021-07-24,Raulian Paiva,Kyler Phillips,1,0,2,2,2,12,0,0,1,1,1,0,0,3,172.72,175.26,125,25,0,0,0,1,0,4,4,0,9,0,0,0,2,2,0,0,4,172.72,182.88,135,26,0,0,0,0
2016-07-13,Matthew Lopez,Rani Yahya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,175.26,135,29,0,0,0,0,0,2,3,3,22,0,0,1,3,0,2,0,6,167.64,170.18,135,31,1,0,0,0
2013-04-13,Collin Hart,Luke Barnatt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,193.04,185,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,198.12,195.58,185,24,0,0,0,0
2012-05-05,Jim Miller,Nate Diaz,0,0,1,7,2,29,0,0,0,4,2,4,0,10,172.72,180.34,155,28,0,0,0,0,0,2,5,5,34,1,0,1,1,1,7,0,10,182.88,193.04,170,27,1,0,0,0
2014-10-25,Hans Stringer,Fabio Maldonado,0,0,1,1,0,3,0,0,1,0,0,0,0,1,190.5,185.42,205,27,0,0,0,1,1,0,3,4,21,0,0,1,2,1,0,0,4,185.42,190.5,205,34,0,0,0,0
2018-11-03,Kurt Holobaugh,Shane Burgos,0,2,0,0,2,6,0,0,0,0,0,0,0,0,180.34,177.8,155,32,0,0,0,1,1,0,3,1,12,0,0,0,2,1,0,0,3,180.34,190.5,145,27,0,0,0,0
2016-12-10,Rustam Khabilov,Jason Saggo,1,0,3,3,2,21,0,0,0,4,1,0,1,6,172.72,185.42,155,30,0,0,0,1,0,2,2,1,8,0,0,1,0,2,0,0,3,180.34,180.34,155,31,0,0,0,0
2017-10-28,Christian Colombo,Marcelo Golm,0,2,0,0,2,6,0,0,0,0,0,0,0,0,195.58,203.2,265,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,190.5,249,25,0,0,0,0
2017-06-03,Max Holloway,Jose Aldo,1,0,10,10,3,40,1,0,1,4,6,2,0,13,180.34,175.26,155,25,0,0,0,1,0,1,7,1,36,9,0,0,6,2,0,0,8,170.18,177.8,145,30,0,0,0,0
2014-03-15,Jessica Andrade,Raquel Pennington,1,0,1,1,1,5,0,0,0,1,0,0,0,1,154.94,157.48,115,22,0,0,0,1,0,1,1,0,3,0,0,0,1,0,0,0,1,170.18,170.18,135,25,0,0,0,0
2012-11-10,Cung Le,Rich Franklin,1,0,1,1,1,5,0,0,0,1,0,0,0,1,175.26,175.26,185,40,0,0,0,0,0,1,7,5,45,5,0,0,4,8,1,1,14,185.42,190.5,185,38,1,0,0,0
2015-11-28,Mike de la Torre,Yui Chul Nam,1,1,0,1,3,6,0,0,0,0,1,0,0,1,180.34,180.34,145,29,0,0,0,1,1,0,1,1,6,0,0,1,0,0,0,0,1,175.26,175.26,145,34,0,0,0,0
2019-08-03,Hannah Goldy,Miranda Granger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,154.94,125,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,172.72,125,27,0,0,0,0
2012-01-14,Mike Massenzio,Rousimar Palhares,0,0,1,1,3,11,0,0,0,1,0,1,0,2,187.96,185.42,185,29,0,0,0,0,0,2,3,2,16,0,0,0,2,0,4,0,6,172.72,180.34,170,31,1,0,0,0
2020-07-25,Jai Herbert,Francisco Trinaldo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,185.42,155,32,0,0,0,1,0,2,7,6,53,0,0,1,8,4,2,0,15,175.26,177.8,155,41,0,0,0,0
2013-04-20,Hugo Viana,TJ Dillashaw,0,0,2,2,0,4,0,0,1,0,1,0,0,2,167.64,170.18,135,30,0,0,0,1,0,3,3,1,7,1,0,0,1,1,1,0,3,167.64,170.18,125,27,0,0,0,0
2018-02-18,Tim Williams,Oskar Piechota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.04,185,31,0,0,0,1,0,1,1,0,3,0,0,0,1,0,0,0,1,182.88,193.04,185,28,0,0,0,0
2018-11-03,Jacare Souza,Chris Weidman,1,1,0,5,3,20,0,0,0,1,3,4,0,8,185.42,182.88,185,38,0,0,0,1,0,1,9,3,32,5,0,0,3,4,3,0,10,187.96,198.12,185,34,0,0,0,0
2020-12-12,Daniel Pineda,Cub Swanson,0,1,0,2,5,1,0,0,0,0,0,0,0,4,170.18,175.26,145,35,0,0,0,1,0,2,6,10,2,0,0,0,0,0,0,0,17,172.72,177.8,145,37,0,0,0,0
2015-10-24,Krzysztof Jotko,Scott Askham,1,0,1,1,1,8,0,0,0,2,0,0,0,2,185.42,195.58,185,26,0,0,0,0,0,1,1,1,4,0,0,0,0,1,0,0,1,190.5,190.5,185,27,1,0,0,0
2021-05-01,Luana Pinheiro,Randa Markos,1,0,1,1,0,1,0,0,0,0,1,0,0,1,157.48,157.48,115,28,1,0,0,1,3,0,1,9,42,0,0,2,3,0,1,0,6,162.56,160.02,115,35,0,0,0,0
2011-06-26,Manvel Gamburyan,Tyson Griffin,0,2,0,2,3,8,1,0,0,0,0,2,0,2,165.1,170.18,135,30,0,0,0,1,3,0,4,5,31,0,0,1,4,1,1,0,7,167.64,172.72,145,27,0,0,0,0
2011-03-26,TJ Waldburger,Johny Hendricks,0,0,1,1,0,3,0,0,0,1,0,0,0,1,180.34,190.5,170,22,0,0,0,1,1,0,4,1,12,0,1,0,1,2,0,0,4,175.26,175.26,185,27,0,0,0,0
2014-12-13,Garett Whiteley,David Michaud,0,2,0,0,2,4,0,0,0,0,0,0,0,0,182.88,182.88,155,33,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,182.88,155,26,0,0,0,0
2010-03-31,Rafaello Oliveira,Andre Winner,0,0,1,1,1,6,0,0,0,1,0,0,0,1,172.72,180.34,155,28,0,0,0,1,0,1,1,1,4,1,0,0,0,1,0,0,1,180.34,185.42,155,28,0,0,0,0
2015-02-28,Richard Walsh,Alan Jouban,0,1,0,1,1,6,0,0,0,1,0,0,0,1,182.88,185.42,170,26,0,0,0,1,1,0,1,1,4,0,0,0,0,1,0,0,1,182.88,185.42,170,33,0,0,0,0
2019-02-17,Manny Bermudez,Benito Lopez,1,0,2,2,0,3,0,0,0,0,0,2,0,2,177.8,180.34,135,24,0,0,0,1,0,1,1,0,3,0,0,0,1,0,0,0,1,177.8,185.42,135,24,0,0,0,0
2016-07-30,Jake Ellenberger,Matt Brown,1,2,0,6,7,35,0,0,1,2,4,1,1,9,175.26,180.34,170,31,0,0,0,1,1,0,7,8,49,0,0,0,2,9,2,0,13,182.88,190.5,170,35,0,0,0,0
2018-05-12,James Bochnovic,Markus Perez,0,1,0,0,1,2,0,0,0,0,0,0,0,0,193.04,205.74,205,29,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,185.42,185,29,0,0,0,0
2012-12-15,Hugo Viana,Reuben Duran,1,0,1,1,0,3,0,0,1,0,0,0,0,1,167.64,170.18,135,30,0,0,0,1,0,1,1,1,6,0,0,0,0,0,1,0,1,170.18,175.26,135,29,0,0,0,0
2019-08-03,Kennedy Nzechukwu,Darko Stosic,1,1,0,0,1,3,0,0,0,0,0,0,0,0,195.58,210.82,205,27,0,0,0,0,1,0,1,1,4,0,0,0,0,1,0,0,0,182.88,193.04,205,27,1,0,0,0
2017-05-13,Enrique Barzola,Gabriel Benitez,1,0,1,1,1,9,1,0,0,2,0,0,0,2,170.18,177.8,145,28,0,0,0,0,0,1,2,1,9,0,0,0,1,0,2,0,3,172.72,180.34,145,28,0,1,0,0
2019-10-18,Chris Weidman,Dominick Reyes,0,1,0,9,4,35,5,0,0,3,4,3,0,10,187.96,198.12,205,35,0,0,0,1,0,5,5,0,9,0,0,1,1,2,1,0,5,193.04,195.58,205,29,0,0,0,0
2020-09-26,Sijara Eubanks,Ketlen Vieira,0,0,2,2,2,18,0,0,0,4,0,0,0,4,162.56,170.18,135,35,0,0,0,1,1,0,4,1,12,0,0,2,1,0,1,0,4,172.72,172.72,135,29,0,0,0,0
2015-07-18,Jimmie Rivera,Marcus Brimage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,172.72,135,26,0,0,0,1,1,0,3,3,17,0,0,1,2,1,0,0,4,162.56,180.34,135,30,0,0,0,0
2013-08-03,Phil Davis,Lyoto Machida,1,0,2,5,2,23,0,0,0,4,0,3,0,7,187.96,200.66,205,28,0,0,0,1,0,2,8,3,35,4,0,1,5,4,1,0,11,185.42,187.96,185,35,0,0,0,0
2015-04-11,Maryna Moroz,Joanne Calderwood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,170.18,125,23,0,0,0,1,0,1,1,0,3,0,0,0,1,0,0,0,1,167.64,165.1,125,29,0,0,0,0
2018-07-22,Liu Pingyuan,Damian Stasiak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,182.88,135,25,0,0,0,1,2,0,2,3,13,0,0,0,0,0,2,0,2,165.1,177.8,135,28,0,0,0,0
2019-03-30,Desmond Green,Ross Pearson,1,1,0,1,3,15,0,0,1,1,0,0,0,2,177.8,185.42,155,29,0,0,0,0,1,0,3,13,65,1,0,2,5,4,0,1,12,172.72,175.26,155,34,1,0,0,0
2015-04-18,Chris Dempsey,Eddie Gordon,1,1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,182.88,185,27,0,0,0,1,1,0,1,1,3,1,0,0,0,1,0,0,1,182.88,193.04,185,31,0,0,0,0
2020-02-22,Emil Meek,Jake Matthews,0,2,0,1,2,9,0,0,0,1,0,0,0,1,180.34,187.96,170,31,0,0,0,0,0,1,3,4,28,0,0,1,2,1,4,0,8,180.34,185.42,170,25,0,1,0,0
2012-10-13,Sam Sicilia,Rony Jason,0,0,1,1,0,2,0,0,0,0,1,0,0,1,172.72,170.18,145,26,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,1,170.18,177.8,145,28,0,0,0,0
2019-02-17,Paul Felder,James Vick,1,1,0,3,4,27,0,0,1,1,4,1,0,7,180.34,177.8,155,34,0,0,0,1,1,0,5,2,22,0,0,0,4,2,3,0,9,190.5,193.04,155,31,0,0,0,0
2013-10-26,Michael Kuiper,Bradley Scott,0,1,0,1,2,7,0,0,0,0,1,0,0,1,182.88,185.42,185,24,0,0,0,1,1,0,0,1,3,1,0,0,0,0,0,0,0,185.42,193.04,170,24,0,0,0,0
2016-12-09,Sean O'Connell,Corey Anderson,0,2,0,2,4,12,0,0,0,0,2,0,0,2,185.42,187.96,205,33,0,0,0,1,1,0,3,2,19,1,0,0,4,1,0,0,5,190.5,200.66,205,27,0,0,0,0
2016-03-19,Viscardi Andrade,Richard Walsh,1,0,1,1,1,7,0,0,0,1,1,0,0,2,180.34,190.5,170,32,0,0,0,1,0,1,1,2,10,0,0,0,2,0,0,0,2,182.88,185.42,170,27,0,0,0,0
2015-03-14,Rafael Dos Anjos,Anthony Pettis,1,0,3,5,5,43,0,0,0,7,3,2,0,12,172.72,177.8,170,30,0,0,0,0,0,5,5,1,11,2,0,1,0,2,2,0,5,177.8,182.88,170,28,1,0,0,0
2019-12-07,Jairzinho Rozenstruik,Alistair Overeem,1,0,3,3,0,4,0,0,0,0,3,0,0,3,193.04,198.12,248,31,0,0,0,1,0,2,4,6,30,1,1,0,2,7,0,0,10,193.04,203.2,265,39,0,0,0,0
2017-11-25,Hu Yaozong,Cyril Asker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,182.88,205,22,0,0,0,1,1,0,1,2,3,0,0,0,0,1,0,0,1,182.88,187.96,247,31,0,0,0,0
2020-10-03,Nassourdine Imavov,Jordan Williams,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,190.5,185,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.5,185,29,0,0,0,0
2014-03-23,Steven Siler,Rony Jason,0,1,0,3,2,17,0,0,0,3,1,1,0,5,180.34,177.8,145,27,0,0,0,1,1,0,3,1,7,1,0,0,1,1,1,0,3,170.18,177.8,145,30,0,0,0,0
2015-05-09,Sean O'Connell,Anthony Perosh,1,0,1,1,2,7,0,0,0,0,1,0,0,1,185.42,187.96,205,31,0,0,0,1,0,1,3,5,16,0,0,0,0,2,3,0,5,190.5,190.5,205,42,0,0,0,0
2017-05-28,Omari Akhmedov,Abdul Razak Alhassan,1,0,1,2,3,15,0,0,0,2,2,0,0,4,182.88,185.42,185,29,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,177.8,185.42,170,31,0,0,0,0
2014-09-05,Tateki Matsuda,Chris Beal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,165.1,125,28,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,1,170.18,175.26,125,29,0,0,0,0
2018-11-30,Chris Gutierrez,Raoni Barcelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,175.26,135,27,0,0,0,1,0,1,1,0,3,0,0,0,0,1,0,0,1,170.18,170.18,135,31,0,0,0,0
2017-01-28,Aljamain Sterling,Raphael Assuncao,0,1,0,4,1,14,0,0,0,1,1,2,0,4,170.18,180.34,135,27,0,0,0,1,1,0,7,2,23,0,0,1,4,1,1,0,7,165.1,167.64,135,34,0,0,0,0
2015-05-16,Kajan Johnson,Zhang Lipeng,1,1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,190.5,155,31,0,0,0,1,1,0,2,1,9,1,0,1,1,0,0,0,2,180.34,180.34,155,25,0,0,0,0
2017-07-08,Douglas Silva de Andrade,Rob Font,0,0,2,2,1,9,0,0,0,1,1,0,0,2,170.18,172.72,135,32,0,0,0,1,0,1,2,1,7,0,0,0,0,3,0,0,3,172.72,180.34,135,30,0,0,0,0
2015-11-07,Gasan Umalatov,Viscardi Andrade,0,1,0,1,2,9,0,0,0,1,0,0,0,1,180.34,180.34,170,33,0,0,0,1,1,0,1,1,4,0,0,0,0,1,0,0,1,180.34,190.5,170,31,0,0,0,0
2016-03-05,Ilir Latifi,Gian Villante,1,0,2,2,2,8,0,0,0,0,3,1,0,4,177.8,185.42,205,32,0,0,0,1,0,1,2,3,17,0,0,1,0,3,0,0,4,190.5,193.04,205,30,0,0,0,0
2017-06-17,Rafael Dos Anjos,Tarec Saffiedine,1,2,0,5,7,55,3,0,0,8,4,2,0,14,172.72,177.8,170,32,0,0,0,0,2,0,1,3,17,0,0,0,2,0,0,0,2,177.8,177.8,170,30,1,0,0,0
2021-09-25,Brian Ortega,Alexander Volkanovski,0,0,1,6,1,25,1,0,0,1,3,3,0,7,172.72,175.26,145,30,0,0,0,0,0,9,9,0,28,2,0,1,5,3,0,0,9,167.64,180.34,145,32,0,1,0,0
2020-05-09,Calvin Kattar,Jeremy Stephens,1,1,0,2,2,14,0,0,0,1,3,0,0,4,180.34,182.88,145,32,0,0,0,1,3,0,3,16,82,0,0,1,6,8,0,0,15,175.26,180.34,145,33,0,0,0,0
2019-09-14,Hunter Azure,Brad Katona,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,175.26,135,27,0,0,0,1,1,0,2,1,9,0,0,0,2,0,0,0,2,167.64,162.56,135,27,0,0,0,0
2013-03-16,Nick Diaz,Georges St-Pierre,0,1,0,3,5,32,1,0,0,1,4,2,0,7,185.42,193.04,185,29,0,0,0,0,0,10,10,2,58,12,0,1,9,5,2,0,17,180.34,193.04,185,31,1,0,0,0
2013-08-31,Anthony Pettis,Benson Henderson,1,0,3,3,1,8,0,0,1,0,2,0,0,3,177.8,182.88,170,26,0,0,0,1,0,7,7,0,29,4,0,2,5,0,0,0,7,175.26,177.8,170,29,0,0,0,0
2019-07-20,Dan Hooker,James Vick,1,1,0,4,4,23,0,0,0,0,5,2,0,7,182.88,190.5,155,29,0,0,0,0,2,0,5,3,25,0,0,0,4,2,3,0,9,190.5,193.04,155,32,0,1,0,0
2010-03-27,Jared Hamman,Rodney Wallace,1,1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,190.5,185,28,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,182.88,205,28,0,0,0,0
2018-10-06,Alan Patrick,Scott Holtzman,0,0,3,3,1,15,0,0,0,4,1,0,0,5,180.34,187.96,155,35,0,0,0,0,0,2,2,2,18,0,0,0,3,0,1,0,4,175.26,175.26,155,35,1,0,0,0
2020-10-10,Cory Sandhagen,Marlon Moraes,1,1,0,5,1,12,0,0,1,1,2,1,0,5,180.34,177.8,135,28,0,0,0,0,0,1,4,2,15,1,0,2,0,2,1,0,5,167.64,170.18,135,32,0,1,0,0
2021-01-16,Vanessa Melo,Sarah Moras,1,3,0,0,3,9,0,0,0,0,0,0,0,0,165.1,165.1,135,32,0,0,0,1,1,0,1,5,21,0,0,0,1,1,1,0,3,170.18,170.18,135,32,0,0,0,0
2015-09-26,Yusuke Kasuya,Nick Hein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,170.18,155,25,0,0,0,0,0,1,1,1,9,0,0,0,2,0,0,0,2,167.64,167.64,155,31,1,0,0,0
2014-12-12,Angela Hill,Emily Peters Kagan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160.02,162.56,115,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160.02,167.64,115,33,0,0,0,0
2018-03-17,Hakeem Dawodu,Danny Henry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,185.42,145,26,0,0,0,1,0,1,1,0,3,0,0,0,1,0,0,0,1,182.88,185.42,145,29,0,0,0,0
2017-07-29,Drew Dober,Joshua Burkman,1,1,0,2,5,16,0,0,0,1,1,1,0,3,172.72,177.8,155,28,0,0,0,0,3,0,2,11,43,0,0,1,3,1,1,0,6,177.8,182.88,170,37,1,0,0,0
2018-07-07,Khalil Rountree Jr.,Gokhan Saki,1,1,0,2,3,9,1,0,0,0,2,0,0,2,185.42,193.04,205,28,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,182.88,185.42,205,34,1,0,0,0
2019-05-11,Bethe Correia,Irene Aldana,0,2,0,3,4,21,1,0,2,1,1,0,0,4,165.1,162.56,135,35,0,0,0,1,0,2,2,2,12,0,0,1,1,0,0,0,2,175.26,172.72,135,31,0,0,0,0
2015-07-18,Cortney Casey,Joanne Calderwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,170.18,115,28,0,0,0,1,1,0,1,1,4,0,0,0,1,0,0,0,1,167.64,165.1,125,29,0,0,0,0
2019-03-16,Saparbeg Safarov,Nicolae Negumereanu,1,2,0,0,2,3,0,0,0,0,0,0,0,0,185.42,198.12,205,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,198.12,205,24,0,0,0,0
2014-11-07,Walt Harris,Soa Palelei,0,2,0,0,2,4,0,0,0,0,0,0,0,0,195.58,195.58,250,31,0,0,0,0,1,0,3,2,11,0,0,0,0,3,0,0,3,193.04,205.74,265,37,1,0,0,0
2014-05-24,Vinc Pichel,Anthony Njokuani,1,0,1,1,1,4,0,0,0,1,0,0,0,1,177.8,182.88,155,31,0,0,0,1,0,1,1,3,17,0,0,0,2,1,0,0,3,185.42,190.5,155,34,0,0,0,0
2013-09-04,Kevin Souza,Felipe Arantes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,145,28,0,0,0,1,0,1,1,2,10,0,0,0,1,1,0,0,2,172.72,185.42,135,25,0,0,0,0
2018-06-01,Daniel Teymur,Julio Arce,0,1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,175.26,145,30,0,0,0,1,0,1,1,0,3,0,0,0,1,0,0,0,1,170.18,177.8,145,28,0,0,0,0
2017-07-07,Teruto Ishihara,Gray Maynard,0,1,0,2,2,9,0,0,0,0,2,0,0,2,170.18,175.26,135,25,0,0,0,0,1,0,8,8,51,2,0,3,6,1,0,0,10,175.26,177.8,155,38,1,0,0,0
2012-01-20,Nick Denis,Joseph Sandoval,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,178.0,135,28,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,170.18,168.0,135,25,0,0,0,0
2014-06-28,Charles Oliveira,Hatsu Hioki,1,0,1,2,5,18,0,0,0,0,0,5,0,5,177.8,187.96,155,24,0,0,0,1,0,1,2,3,18,0,0,1,2,0,0,0,3,180.34,177.8,145,30,0,0,0,0
2013-05-18,Azamat Gashimov,John Lineker,0,1,0,0,1,1,0,0,0,0,0,0,0,0,167.64,167.64,125,23,0,0,0,1,0,1,1,1,5,0,0,0,1,0,0,0,1,160.02,170.18,135,22,0,0,0,0
2018-07-22,Aleksandar Rakic,Justin Ledet,1,0,1,1,0,3,0,0,0,1,0,0,0,1,193.04,198.12,205,26,0,0,0,1,0,3,3,0,7,0,0,1,1,0,1,0,3,193.04,203.2,205,29,0,0,0,0
